Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1340,13809838,张景祺zhangjingqi7,"2025-05-18 05:00:42",0.78947,17,zhangjingqi7
1341,13687276,kissadolce,"2025-05-13 12:28:15",0.78947,9,kissadolce
1342,13703127,Schatbewaarder,"2025-05-13 12:37:54",0.78947,9,schatbewaarder
1343,13792210,"sundaram pavithran","2025-05-14 12:32:08",0.78947,6,sundarampavithran
1344,13813471,WeakProgrammer,"2025-05-13 16:16:31",0.78947,7,weakprogrammer
1345,13814726,"Ali İhsan Nergiz","2025-05-14 00:56:43",0.78947,4,alihsannergiz
1346,13808358,"Apple Yao","2025-05-14 16:52:46",0.78947,18,lilyapple
1347,13815206,LJZ20232132016,"2025-05-14 02:38:22",0.78947,1,ljz20232132016
1348,13816074,"Po-Chang Chen","2025-05-14 07:37:43",0.78947,6,pochangchen
1349,13801391,moltress,"2025-05-21 11:47:35",0.78947,10,moltress
1350,13816648,"Jiayin Zhang","2025-05-26 04:33:43",0.78947,16,zzpetrelplus
1351,13784469,"zi-ning lin","2025-05-31 08:28:22",0.78947,24,zininglin
1352,13784490,"PAO YA JU","2025-05-14 14:03:36",0.78947,12,paoyaju
1353,13798411,ha159357,"2025-05-15 04:02:56",0.78947,27,ha159357
1354,13026645,"Estelle Kim","2025-05-15 07:33:54",0.78947,6,yeonuestellekim
1355,13821510,Lune111,"2025-05-15 08:56:28",0.78947,1,lune111
1356,13822825,abc13366800999,"2025-05-15 13:09:58",0.78947,1,abc13366800999
1357,13820180,"Praisejah Nwabeke","2025-05-15 20:38:30",0.78947,3,praisejahnwabeke
1358,13818244,"Peiyan Bai","2025-05-18 09:30:52",0.78947,14,peiyanbai
1359,13770478,"Vadhna Samedy Hun","2025-05-16 13:55:08",0.78947,11,vadhnasamedyhun
1360,13712054,"Tristan Gray","2025-05-16 15:44:54",0.78947,19,tristangrayuk
1361,13795011,Xiaozhengbao,"2025-05-17 04:49:00",0.78947,23,xiaozhengbao
1362,13834676,"Aashiq Ali Soomro","2025-05-17 12:23:35",0.78947,1,aashiqalisoomro
1363,13838067,cancancance1,"2025-05-18 09:17:31",0.78947,1,cancancance1
1364,13838987,beowulf22,"2025-05-27 13:46:44",0.78947,3,beowulf22
1365,13840456,bones71,"2025-05-23 18:28:29",0.78947,37,bones71
1366,13536839,"Kaori Ando","2025-05-27 08:14:02",0.78947,12,kaoriandosonobe
1367,13843327,"Huy Huynh","2025-05-19 09:48:37",0.78947,1,andyhuynh77
1368,13843563,gian18,"2025-05-31 17:13:08",0.78947,20,gian18
1369,13843558,eril000,"2025-05-19 18:15:04",0.78947,7,eril000
1370,13831380,"Lee Vds","2025-05-19 16:13:16",0.78947,18,leevds
1371,13534753,"Steffanie Peterson","2025-05-20 01:06:39",0.78947,40,steffaniepeterson
1372,13837278,鵜木亮成,"2025-05-22 07:09:48",0.78947,8,ryoswi
1373,13848715,"Rohan Dharmendra","2025-05-22 18:32:19",0.78947,8,rohandharmendra
1374,13850100,Reizol,"2025-05-20 14:56:08",0.78947,2,reizol
1375,13762257,"Anar_ BB","2025-05-31 13:19:59",0.78947,59,anarbb
1376,13849367,"Mevinu Abeysinghe","2025-05-22 09:54:21",0.78947,22,mevinuabeysinghe
1377,13771604,luluStn,"2025-05-21 08:17:12",0.78947,37,lulustn
1378,13375111,YH-Zhuang,"2025-05-21 14:56:43",0.78947,15,yhzhuang
1379,13855689,wangzixuan,"2025-05-21 16:42:04",0.78947,1,terencewang1
1380,13856197,"Finn Chambers","2025-05-27 18:29:45",0.78947,17,finnchambers
1381,13819932,HOD,"2025-05-25 10:15:28",0.78947,16,hodmartins
1382,13856989,GZZZZZH,"2025-05-26 01:05:43",0.78947,3,gzzzzzh
1383,13860331,mcdodik2008,"2025-05-22 14:18:09",0.78947,10,mcdodik2008
1384,13860370,"Станислав Сбродов","2025-05-22 13:52:05",0.78947,5,hulahoopoe
1385,13860416,DmitriyParashchuk,"2025-05-22 14:27:32",0.78947,9,dmitriyparashchuk
1386,13861644,"Burhan Çalık","2025-05-22 18:08:08",0.78947,2,burhanalk
1387,13778959,"Giovanni Noppe","2025-05-22 20:30:18",0.78947,15,giovanninoppe
1388,13829480,holy8086,"2025-05-23 03:16:41",0.78947,16,holy8086
1389,13863297,LIUTAO-HUB,"2025-05-23 07:27:05",0.78947,5,liutaohub
1390,13864324,kowalski,"2025-05-23 09:04:02",0.78947,1,snezhanagasymova
1391,13858691,MaoZiyan,"2025-05-23 10:33:58",0.78947,16,maoziyan
1392,13792808,Jisei_Asakura,"2025-05-24 08:12:32",0.78947,69,jiseiasakura
1393,13864977,hongwoomin,"2025-05-24 08:25:18",0.78947,8,hongwoomin
1394,13865194,YuuuJeong,"2025-05-25 05:39:15",0.78947,15,yuuujeong
1395,13865372,shizaishiwo,"2025-05-23 13:44:31",0.78947,1,shizaishiwo
1396,13865498,SIXGROUP,"2025-05-29 12:51:21",0.78947,22,sixgroup
1397,13865680,appero,"2025-05-24 08:23:40",0.78947,5,appero
1398,5583889,"Aryan Tuteja","2025-05-23 15:58:38",0.78947,1,aryantuteja
1399,13866875,sujins,"2025-05-25 15:21:23",0.78947,4,sujinsubanthran
1400,13869095,"iosef iosef21","2025-05-24 12:43:33",0.78947,1,iosefiosef21
1401,13869214,"- StarOuyang","2025-05-24 13:18:36",0.78947,1,starouyang
1402,13804335,"Zekang Li","2025-05-25 05:38:30",0.78947,13,ucdzekangli
1403,13871734,"Japan Y Yamada","2025-05-30 11:31:39",0.78947,37,japanyyamada
1404,13853804,"Sebastian Daniel","2025-05-25 10:36:04",0.78947,25,sebastiandaniel9
1405,13869657,khgb,"2025-05-26 02:13:05",0.78947,17,khgb123
1406,13829206,"onuki shunsuke","2025-05-28 10:27:20",0.78947,25,onukishunsuke
1407,13877028,Bryce1017,"2025-05-26 09:20:03",0.78947,1,bryce1017
1408,13877203,"Adila Jaleel","2025-05-26 10:03:29",0.78947,1,adilajaleel
1409,13880166,七宮ななみ,"2025-05-27 01:48:08",0.78947,3,nanam18nanam1
1410,13869452,"Yutian Qi","2025-05-27 05:44:09",0.78947,10,drink8water
1411,13881494,"Areeb Ehsan","2025-05-27 07:43:19",0.78947,1,xxareebehsanxx
1412,13846502,"Shun Takagi","2025-05-28 02:56:50",0.78947,8,stakagi6
1413,13880098,mxl,"2025-05-27 12:24:03",0.78947,9,l1234321
1414,13883247,"Nicole Tran","2025-05-27 14:24:44",0.78947,4,ntran03
1415,11378946,yugichanggg,"2025-05-28 06:25:59",0.78947,1,yugichanggg
1416,13883161,"BuRaPotE alpha","2025-05-28 06:47:48",0.78947,19,burapotealpha
1417,13886546,burapoihasdwd,"2025-05-29 12:40:00",0.78947,16,burapoihasdwd
1418,13883415,huxley13,"2025-05-28 07:57:51",0.78947,8,huxley13
1419,13887490,Sarmiiii,"2025-05-28 11:20:51",0.78947,8,sarmiiii
1420,13817853,"Peter Lo #2","2025-05-28 12:34:13",0.78947,15,petershlo
1421,13784769,"Amarjargal Bat-Ochir","2025-05-29 09:17:41",0.78947,39,amarjargalbatochir
1422,10294518,"Namuukhan Dju","2025-05-28 12:35:30",0.78947,27,namuukhandju
1423,13784471,hsinmeowmeow,"2025-05-28 12:40:26",0.78947,18,hsinmeowmeow
1424,13887657,"Sadie Raven","2025-05-28 15:41:03",0.78947,8,sadieraven
1425,12661300,"vinícius Lira","2025-05-28 15:49:27",0.78947,14,vinciuslira
1426,13710280,Seita_Ito,"2025-05-28 16:34:26",0.78947,12,seitaito
1427,13889255,marsh_456,"2025-06-03 07:59:55",0.78947,11,marsh456
1428,13888607,Izymka,"2025-05-29 12:33:34",0.78947,5,izymka
1429,13892318,"Glen John","2025-05-30 05:49:23",0.78947,16,glenjohn
1430,13893183,"Terre C","2025-05-29 14:04:23",0.78947,3,terrec
1431,13892348,"Junaid Khursheed","2025-05-31 22:57:56",0.78947,11,jontijk
1432,13826530,佐藤大智,"2025-05-30 01:04:35",0.78947,9,satodai0726
1433,13800531,"Mihnea Steiu","2025-05-30 01:54:20",0.78947,3,mihneasteiu8
1434,13873399,FSBDS_ViniciusSakuda,"2025-05-30 11:30:40",0.78947,21,fsbdsviniciussakuda
1435,13833322,"James Coffey","2025-06-03 04:28:44",0.78947,9,jamesfcoffey
1436,13901849,Astard,"2025-06-03 04:37:30",0.78947,19,astard
1437,13902736,Poyochan777,"2025-06-03 08:42:01",0.78947,4,poyochan777
1438,8695712,AlexeyDenisevich,"2025-05-31 08:53:01",0.78947,22,alexeydenisevich
1439,13895902,JiangYongZhi,"2025-05-31 14:25:04",0.78947,12,jiangyongzhi
1440,13904268,Tanishka.n,"2025-05-31 15:03:29",0.78947,2,tanishkan
1441,13496143,idontwant,"2025-05-31 16:12:04",0.78947,1,idontwant
1442,11600885,u-10bei,"2025-06-03 12:40:07",0.78947,30,u10bei
1443,13885575,cedriccedricedric,"2025-06-03 08:12:17",0.78947,35,cedriccedricedric
1444,13876826,福井悠斗,"2025-06-01 04:31:27",0.78947,2,pancake0930
1445,13895484,itlantu,"2025-06-01 10:03:56",0.78947,20,itlantu
1446,13906402,"Vishal Goyal","2025-06-01 14:02:56",0.78947,9,vishal316
1447,13909225,zhaozimu,"2025-06-01 11:59:12",0.78947,6,woodnomoney
1448,13847951,YaHaaaaa,"2025-06-02 06:20:57",0.78947,17,yahaaaaaa
1449,13910725,"Lin INK","2025-06-01 16:53:29",0.78947,1,linink
1450,13904494,"Willian Garcias","2025-06-01 18:39:07",0.78947,11,wgaprof
1451,13813310,Muramidara,"2025-06-02 06:10:44",0.78947,43,muramidara
1452,13878742,kiko77,"2025-06-02 12:13:02",0.78947,4,kiko77
1453,13916782,"MD. Fahim Habib Alvee","2025-06-02 20:03:31",0.78947,1,mdfahimhabibalvee
1454,13794051,"Vasiliy Vekovshinin","2025-06-02 21:53:54",0.78947,30,vasiliyvekovshinin
1455,13917637,Suhaoran,"2025-06-03 02:24:34",0.78947,1,gleam74
1456,13848102,"good Jackson","2025-06-03 06:23:57",0.78947,7,goodjackson
1457,13918376,"Isaac Reids","2025-06-03 06:53:40",0.78947,10,isaacreids
1458,13848018,avid_hh,"2025-06-03 07:17:33",0.78947,5,avidhh
1459,13919965,paul_valase12345,"2025-06-03 12:38:58",0.78947,8,paulvalase12345
1460,13417751,"Claire X Lee","2025-04-04 17:02:33",0.78708,8,clairexlee
1461,13612254,"Israfil Arnob","2025-04-05 09:03:04",0.78708,10,israfilarnob
1462,13614302,"Suryansh Dwivedi #2","2025-04-07 09:44:59",0.78708,6,dsuryansh
1463,8191051,"Sumit Kumar Pandit","2025-04-05 09:06:56",0.78708,8,skp1514
1464,13605622,EuG,"2025-04-05 10:29:16",0.78708,5,eugaiduk
1465,13617223,xuanxu3414,"2025-04-06 04:00:52",0.78708,7,xuanxu3414
1466,13596407,"Thomas Girolami","2025-04-05 17:27:24",0.78708,3,thomasgirolami
1467,13559918,mavitl,"2025-04-07 22:15:52",0.78708,6,mavitl
1468,13278050,"Botao Wang","2025-04-06 03:37:00",0.78708,2,neokona
1469,13619801,LZH,"2025-04-06 11:06:47",0.78708,3,sagilforever
1470,13620476,"Jeppe Bakkensen","2025-04-06 09:33:33",0.78708,7,jeppebakkensen
1471,13614906,"Brant Marvel Santosa","2025-04-13 12:41:03",0.78708,12,brantmarvelsantosa
1472,13620811,"[Deleted] bf60f499-bb74-486c-8843-b757aafe6c0b","2025-04-07 09:10:10",0.78708,6,del=6d9793afd587c059
1473,13620737,"Santosh sagar","2025-04-06 13:31:28",0.78708,2,msg2santoshsagar
1474,13621901,ssssssqwe,"2025-04-06 15:09:17",0.78708,3,ssssssqwe
1475,13055040,"Chris Callender","2025-04-06 17:28:00",0.78708,1,chriscallender
1476,13623423,Suryakiran_Suresh,"2025-04-06 21:31:16",0.78708,1,suryakiran446
1477,13623502,"Justin TOA","2025-04-07 03:57:39",0.78708,13,justintoa
1478,13624138,"Vasyl Alba","2025-04-09 03:52:25",0.78708,8,vasylalba
1479,12020416,"Pranav Reddy ","2025-04-08 00:45:33",0.78708,9,pranavreddymaddi2
1480,13350567,Jobayer26711,"2025-04-07 09:01:16",0.78708,40,jobayer26711
1481,13626408,"[Deleted] d09e2e6b-329d-4cec-acf6-0af9915aa3b6","2025-04-07 10:14:52",0.78708,6,del=1f8ccad27e89e3fc
1482,13627006,"Ferdous Shelly","2025-04-07 11:38:49",0.78708,10,ferdousshelly
1483,13597724,mvperis,"2025-04-07 17:08:22",0.78708,7,mvperis
1484,13622443,"Vince #4","2025-04-07 18:54:30",0.78708,5,shivvm
1485,13318214,"Moussa Ahmed Maaloum","2025-04-10 22:31:22",0.78708,4,moussaahmedmaaloum
1486,13623801,"Ben Candell","2025-04-08 00:50:39",0.78708,8,bencandell
1487,12566614,m_kanno,"2025-04-11 02:51:39",0.78708,14,mkanno
1488,13597200,"Jake Chin","2025-04-08 14:31:02",0.78708,34,jakechinmk
1489,13263174,"Chris Young #2","2025-05-02 16:18:07",0.78708,25,chrisyoung2
1490,13594444,"Priyadharshini Vengi","2025-04-08 18:25:39",0.78708,4,priyadharshinivengi
1491,13568978,"Colin Jaffe","2025-04-09 16:48:31",0.78708,2,colinjaffe
1492,13581568,"venukumar pichika","2025-04-09 03:47:11",0.78708,5,venukumarpichika
1493,13475887,"Park Bumjoon","2025-05-16 06:56:59",0.78708,14,parkbumjoon
1494,13639141,"Nicola Nuti","2025-04-09 08:48:24",0.78708,2,megazord
1495,13639675,CHOCHANHYOUNG,"2025-04-09 10:32:34",0.78708,2,chochanhyoung
1496,13639505,Mornspire,"2025-04-10 09:34:08",0.78708,6,mornspire
1497,13641917,breezywaves,"2025-04-09 16:36:55",0.78708,4,breezywaves
1498,13273505,"Daanish Khan","2025-04-14 23:25:18",0.78708,4,daanishkhan42
1499,13642677,"Patrick Sean Tejada","2025-04-09 17:54:57",0.78708,8,patrickseantejada
1500,13644097,YAR2199978,"2025-04-13 13:38:15",0.78708,5,yar2199978
1501,13644889,"Princess Dianne Lauc","2025-04-10 01:22:32",0.78708,3,princessdiannelauc
1502,13646079,DUMPNGEC3A,"2025-04-10 05:46:44",0.78708,10,dumpngec3a
1503,13618716,Lytanwise,"2025-04-10 04:32:41",0.78708,16,lytanwise
1504,13646162,SUSHHHPL,"2025-04-10 05:10:36",0.78708,10,sushhhpl
1505,13647708,CHOISOOBINNNN,"2025-04-10 08:50:28",0.78708,9,choisoobinnnn
1506,13605279,"samip thakuri","2025-04-10 18:19:54",0.78708,6,samipthakuri
1507,13646637,"really ilikeeat","2025-04-10 12:47:35",0.78708,7,reallyilikeeat
1508,13650657,"ManOh Lee","2025-04-11 12:49:30",0.78708,4,manohlee
1509,13653428,"harshini balla #2","2025-04-10 22:59:53",0.78708,6,ballaharshini
1510,13653134,"Ashis Karki","2025-04-11 00:59:28",0.78708,7,ashiskarki
1511,13653702,"Aashis Karki","2025-04-11 01:05:53",0.78708,1,r228p622
1512,13653814,"Anjali Khanal","2025-04-11 01:58:33",0.78708,3,anjalikhanal
1513,13654102,"Aayush Pandit #3","2025-04-11 03:21:31",0.78708,1,aayushpandit1
1514,13654181,"Sai Preetham Yadavalli","2025-04-11 03:57:34",0.78708,3,saipreethamyadavalli
1515,13624653,Kyathi31,"2025-04-11 04:28:03",0.78708,4,kyathi31
1516,13654649,dumbpickle,"2025-04-11 06:07:11",0.78708,1,dumbpickle
1517,13627580,"Jeyran Baghirova","2025-04-15 12:58:17",0.78708,18,jeyranbaghirova
1518,13635820,"Harsh Y","2025-04-11 10:07:21",0.78708,7,harshy101
1519,13655828,"Karina Omarova","2025-04-11 11:22:05",0.78708,10,karinaomarova
1520,13655986,Sabina_Sh,"2025-04-11 11:13:13",0.78708,1,sabsh05
1521,13656484,Ismi_45,"2025-05-25 19:04:34",0.78708,36,ismi45
1522,13655257,"Xuân Trường Nguyễn","2025-04-11 15:50:21",0.78708,10,trantrong2005
1523,13657266,"Tùng Trịnh","2025-04-11 16:06:32",0.78708,4,tung2906
1524,13651197,"<blank> #2","2025-04-12 01:25:56",0.78708,6,hoanghaidaiduong
1525,13659143,"Xiaotong Li #2","2025-04-12 07:29:19",0.78708,6,doris404xiaotong
1526,13663489,"Đức Nhật Bùi","2025-04-13 10:49:21",0.78708,5,cnhtbi
1527,13665129,"Takashi Kikuchi","2025-04-13 11:33:10",0.78708,10,uchi322eqfgwrfd
1528,13543591,Throb7,"2025-04-14 02:24:37",0.78708,3,throb7
1529,13560427,Schpick,"2025-04-14 11:16:02",0.78708,20,schpick
1530,13669323,"Praveen #16","2025-04-14 08:12:50",0.78708,3,praveen0425
1531,13672119,Yash_075,"2025-04-14 17:21:46",0.78708,1,yash075
1532,13671686,"Abdulrahman Salem","2025-04-14 19:33:49",0.78708,10,abdosalem44
1533,13672774,"Marvel Reswanda R","2025-04-14 20:09:37",0.78708,2,marvres
1534,13672958,samzit,"2025-04-14 21:08:22",0.78708,10,samzit
1535,13291901,"shayla durham","2025-04-15 00:46:43",0.78708,8,shayladurham
1536,13673953,Danciss,"2025-04-15 03:23:59",0.78708,1,danciss
1537,13674311,BAICHUAN_JAMES,"2025-04-16 07:45:29",0.78708,12,baichuanjames
1538,13574837,"Samantha zhang666","2025-05-03 15:33:28",0.78708,38,samanthazhang666
1539,13500562,"Bernardo David Nolasco","2025-04-15 17:47:27",0.78708,1,bernardodavidnolasco
1540,13678599,"Mystic Articuno","2025-04-16 03:56:41",0.78708,13,mysticarticuno
1541,13520006,yaen030223,"2025-04-16 11:27:59",0.78708,2,yaen030223
1542,13681609,"ahmad kanbari","2025-04-16 13:02:07",0.78708,1,ahmadkanbari
1543,13681881,"John Nunez #2","2025-04-29 12:39:06",0.78708,15,johnnunez42
1544,13658556,"Shannon Wilson","2025-05-22 05:15:17",0.78708,29,shannongwilson
1545,6084464,dheelakhiladi,"2025-04-16 15:06:53",0.78708,3,dheelakhiladi
1546,10852278,"Thomas Barton","2025-04-17 01:11:01",0.78708,1,thomasbarton
1547,13600077,Jennifer.ov,"2025-04-25 13:16:42",0.78708,35,jenniferov
1548,13678288,Paul-K-Koch,"2025-04-17 07:20:08",0.78708,9,paulkkoch
1549,13669556,kxkxchx,"2025-04-18 02:02:21",0.78708,21,kxkxchx
1550,13596271,RickyChen0606,"2025-04-17 08:39:55",0.78708,10,rickychen0606
1551,13680900,"arianna casiraghi","2025-04-24 14:29:14",0.78708,19,ariannacasiraghi
1552,13687768,"Jeff Enon","2025-04-17 15:41:15",0.78708,2,jeffenon
1553,13688580,pmpfua,"2025-04-18 11:19:09",0.78708,4,pmpfua
1554,13688906,MorganPhillips22,"2025-04-22 23:23:11",0.78708,26,morganphillips22
1555,12745791,tomokitiru,"2025-04-18 02:51:13",0.78708,2,tomokitiru
1556,13689724,"Jason Kippen","2025-04-20 04:14:45",0.78708,15,jasonkippen
1557,13661115,kazuki4318,"2025-04-19 02:09:32",0.78708,18,kazuki4318
1558,13687609,"Damien Valade","2025-04-18 09:46:19",0.78708,11,damienvalade
1559,13691437,"Valentina De Cian","2025-04-18 08:44:17",0.78708,1,valentinadecian
1560,13688222,khryoo,"2025-04-19 00:02:27",0.78708,12,khryoo
1561,13692357,davidr1994,"2025-04-18 14:19:47",0.78708,3,davidr1994
1562,13692433,"Chirath Nirodha","2025-04-18 17:44:24",0.78708,8,chirathnirodha
1563,13643416,"Amir V1","2025-04-18 18:39:21",0.78708,2,amirv1
1564,13658591,"Richard Cao #2","2025-04-18 22:07:17",0.78708,12,richardycao
1565,4207327,"Bill Slagle","2025-04-20 23:56:22",0.78708,29,billslagle
1566,13551386,zhanges,"2025-04-19 11:40:30",0.78708,4,zhanges
1567,13382246,"Mirgul Usubalieva","2025-04-19 12:59:03",0.78708,4,mirgulusubalieva
1568,13700305,"Hikmet Keserci","2025-04-20 09:05:12",0.78708,9,hikmetkeserci
1569,13503987,"He Haoda","2025-04-20 10:00:01",0.78708,1,hehaoda
1570,13697587,"Inaki Mad","2025-04-20 16:55:00",0.78708,8,inakimad
1571,13701397,"Debargha Samanta 2004","2025-04-26 15:29:14",0.78708,11,debarghasamanta2004
1572,13701891,"Aryasatya Alaauddin","2025-04-22 04:36:48",0.78708,4,aryasatyaalaauddin
1573,13698480,Badro4369,"2025-04-20 19:09:49",0.78708,8,badro4369
1574,13702388,"LEONARDO COFONE","2025-04-21 09:38:12",0.78708,4,zlatan599
1575,13702653,VaibhavAhuja2101,"2025-05-10 06:27:05",0.78708,10,vaibhavahuja2101
1576,13702916,"Lőrinc Jankai","2025-04-21 00:27:43",0.78708,20,lrincjankai
1577,13670611,KuanyshOteu,"2025-05-24 07:55:25",0.78708,10,kuanyshoteu
1578,10076188,"Shermann Wong","2025-04-22 03:34:51",0.78708,4,shermannwong
1579,13700212,"Furkan Bulut","2025-04-21 11:07:17",0.78708,11,furkanbt
1580,12854634,"Chuan Han Poo","2025-05-15 16:14:15",0.78708,26,chuanhanpoo
1581,13706971,"Renaud Ginioux","2025-04-21 16:53:17",0.78708,6,renaudginioux
1582,6106024,Ashitato,"2025-04-21 20:44:09",0.78708,12,ashitato
1583,13708292,"Jeremy Jerez","2025-04-22 00:20:27",0.78708,2,jeremyjerez
1584,13708669,"Russel Morant James","2025-04-25 01:03:21",0.78708,16,russelmorantjames
1585,13609662,"Amyn BEN ATRA","2025-05-19 20:14:45",0.78708,25,amynbenatra
1586,13710372,rennosuke,"2025-04-22 09:05:06",0.78708,2,rennosuke
1587,13710365,upside1809,"2025-04-22 09:03:16",0.78708,3,upside1809
1588,13710583,Naitik,"2025-04-22 09:22:01",0.78708,1,naitik44
1589,13710863,"mechkak hocine","2025-04-22 11:52:30",0.78708,7,mechkakhocine
1590,13711382,"Alexander #30","2025-04-22 14:56:06",0.78708,10,krugex
1591,13568999,Og11so,"2025-04-23 06:15:26",0.78708,12,og11so
1592,13516310,HuCaixuan,"2025-04-23 10:30:12",0.78708,1,hucaixuan
1593,13711618,"Corina Dragan","2025-04-23 11:49:15",0.78708,3,corinadragan
1594,13702135,"Zene Kamili","2025-04-27 14:44:09",0.78708,27,zenekamili
1595,13504385,Cyril2024,"2025-04-23 15:53:12",0.78708,1,cyril2024
1596,13713896,"firas guizani","2025-04-23 19:34:10",0.78708,9,firasguizani
1597,13713546,"Marco Stettler","2025-04-29 13:57:32",0.78708,12,marcostettler83
1598,13718330,TUc137,"2025-04-24 20:58:58",0.78708,13,tuc137
1599,13718548,"Piotr Stanek","2025-05-18 00:00:15",0.78708,15,piotrstanek
1600,13697536,"ELEN4025-Group 4","2025-05-05 21:35:57",0.78708,15,"aobakwemakole,erickchauke,ziphokazinzama"
1601,13718790,"Jabulani Morris","2025-04-23 23:21:47",0.78708,6,jabulanimorris
1602,13713529,HeroicSpider,"2025-04-24 16:03:10",0.78708,19,heroicspider
1603,13718810,"Sam Groover","2025-04-24 01:46:17",0.78708,10,samgroover
1604,4092858,"Nariman Jafari","2025-04-24 03:05:44",0.78708,4,snowholt
1605,13715185,poetry1,"2025-05-02 00:47:40",0.78708,30,poetry1
1606,13720055,CYThaust,"2025-04-24 07:33:41",0.78708,10,cythaust
1607,13720507,"Selam Kiflay","2025-04-24 07:55:11",0.78708,1,selamkiflay
1608,13721737,"Pei Yi Lu","2025-04-24 14:10:26",0.78708,3,peiyilu
1609,13722495,"Isobel Keen","2025-04-24 15:00:30",0.78708,1,isobelkeen
1610,13506326,XiaoYu,"2025-04-24 15:42:36",0.78708,1,isilalphare
1611,13708581,寺田駿也,"2025-04-25 01:12:48",0.78708,11,kibaku
1612,13710922,"Rediet Bekele ","2025-04-25 06:00:13",0.78708,5,redbekele
1613,13725657,"Shewanek Zewdu","2025-04-25 07:26:11",0.78708,2,zshewanek
1614,13722544,"Firehiwet Zerihun","2025-04-25 11:48:58",0.78708,11,firehiwet
1615,13726969,Amberxxr,"2025-04-25 13:14:26",0.78708,7,amberxxr
1616,13726976,"Vihang Chandra","2025-05-01 07:40:49",0.78708,6,vihangchandra
1617,13704474,"Rajiv Gangadharan","2025-04-25 12:34:33",0.78708,2,rajivgangadharan
1618,13727249,"Richie Corvinus Tan","2025-04-30 14:37:34",0.78708,3,corvytan
1619,13528590,STAT.745-S25.RIT.Team3,"2025-04-28 18:16:31",0.78708,59,"agn8502,kloz00,lincolnmercuro"
1620,13728269,"Márcio Eduardo de Barros","2025-04-25 19:03:52",0.78708,8,mrcioeduardodebarros
1621,13728377,"melat ermiyas","2025-04-25 19:12:38",0.78708,1,melatermiyas
1622,13627981,"SHIROSAWA YUTA","2025-04-26 01:35:45",0.78708,3,shirosawayuta
1623,13729014,"Klim Tsoutsman","2025-04-26 01:51:05",0.78708,10,klimtsoutsman
1624,13718319,"Hugo Lima de Azevedo","2025-04-30 02:50:44",0.78708,34,hugolimadeazevedo
1625,13730670,"Hashemi Rafsan","2025-04-26 12:15:40",0.78708,6,luc4f3r
1626,13732905,"Yejune Kim","2025-04-29 02:27:25",0.78708,3,yejunekim
1627,13733465,"Raju Shrinivass","2025-04-27 07:25:49",0.78708,1,rajushrinivass
1628,13735096,"Tuong Le","2025-04-27 15:16:45",0.78708,1,tuonglele
1629,13735555,"Saîf-eddine Elkhadir","2025-04-27 17:40:54",0.78708,1,safeddineelkhadir
1630,13684473,"Rasha Ghanem","2025-04-29 05:03:53",0.78708,9,rashaghanem
1631,13652819,Teoshen,"2025-04-29 02:33:56",0.78708,15,teoshen
1632,13735682,"Jacques Saudubray","2025-04-28 08:24:40",0.78708,2,jacquessaudubray
1633,13717552,"suat selvi","2025-04-28 09:55:53",0.78708,1,suatselvi
1634,13736209,"Damian Calabresi","2025-04-30 13:50:17",0.78708,38,damiancalabresi
1635,13739183,"Yunge Hu","2025-04-28 12:28:59",0.78708,1,yungehu221872
1636,13667731,"Shakeil Thomas","2025-04-29 17:35:20",0.78708,20,shakeilthomas
1637,13386100,"Paul Horikx","2025-05-11 20:30:36",0.78708,9,paulhorikx
1638,13740829,"Virlan Danut Ionel","2025-04-28 20:03:45",0.78708,1,virlandanutionel
